time_period,area_code,region,region_or_country_name,index,monthly_change,annual_change,rental_price,index_one_bed,monthly_change_one_bed,annual_change_one_bed,rental_price_one_bed,index_two_bed,monthly_change_two_bed,annual_change_two_bed,rental_price_two_bed,index_three_bed,monthly_change_three_bed,annual_change_three_bed,rental_price_three_bed,index_four_or_more_bed,monthly_change_four_or_more_bed,annual_change_four_or_more_bed,rental_price_four_or_more_bed,index_detached,monthly_change_detached,annual_change_detached,rental_price_detached,index_semidetached,monthly_change_semidetached,annual_change_semidetached,rental_price_semidetached,index_terraced,monthly_change_terraced,annual_change_terraced,rental_price_terraced,index_flat_maisonette,monthly_change_flat_maisonette,annual_change_flat_maisonette,rental_price_flat_maisonette,financial_year,cat_b,gap
2017-10-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.179131,0.16334199999999999,2.3756439999999999,609,85.774680000000004,0.18633,2.683681,427,86.047387999999998,0.17963399999999999,2.2620939999999998,543,85.182157000000004,0.185032,2.4427880000000002,640,84.246178,-4.2050999999999998E-2,2.0616949999999998,954,85.338132000000002,-6.2719999999999998E-3,2.1952379999999998,835,85.559811999999994,0.19775000000000001,2.4923730000000002,651,84.425282999999993,0.187386,2.350101,598,86.308184999999995,0.172712,2.405672,499,2017-18,364.114705882353,244.885294117647
2017-11-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.320403,0.165853,2.3950610000000001,610,85.954588999999999,0.20974599999999999,2.7732890000000001,428,86.188350999999997,0.16381999999999999,2.2687460000000002,543,85.341481999999999,0.18704100000000001,2.4200529999999998,641,84.308583999999996,7.4075000000000002E-2,2.1368390000000002,955,85.464162000000002,0.14768300000000001,2.2403240000000002,836,85.715812,0.18232899999999999,2.5145719999999998,652,84.535552999999993,0.13061300000000001,2.3355350000000001,599,86.519706999999997,0.24507799999999999,2.4946470000000001,500,2017-18,364.114705882353,245.885294117647
2017-12-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.45595,0.15886900000000001,2.1907480000000001,611,86.115069000000005,0.18670400000000001,2.643605,429,86.301016000000004,0.13072,2.0433020000000002,544,85.432321000000002,0.10644099999999999,2.1802060000000001,642,84.537138999999996,0.27109299999999997,1.9124099999999999,958,85.646949000000006,0.21387600000000001,2.0302099999999998,838,85.831209000000001,0.134627,2.2920419999999999,653,84.666056999999995,0.15437799999999999,2.1310210000000001,600,86.662283000000002,0.16478999999999999,2.3138399999999999,501,2017-18,364.114705882353,246.885294117647
2018-01-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.523774,7.9366999999999993E-2,2.1120160000000001,612,86.200641000000005,9.9368999999999999E-2,2.6053229999999998,429,86.426927000000006,0.145898,2.057048,545,85.496898999999999,7.5590000000000004E-2,2.0715599999999998,643,84.514324000000002,-2.6988000000000002E-2,1.7603439999999999,957,85.754085000000003,0.12508900000000001,2.076441,839,85.891955999999993,7.0775000000000005E-2,2.1825329999999998,653,84.706265000000002,4.7489999999999997E-2,1.9906900000000001,600,86.783389,0.13974500000000001,2.34884,501,2017-18,364.114705882353,247.885294117647
2018-02-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.43539,-0.10334400000000001,1.846767,611,86.130048000000002,-8.1893999999999995E-2,2.3851119999999999,429,86.288211000000004,-0.160501,1.775231,544,85.449385000000007,-5.5573999999999998E-2,1.832805,642,84.467338999999996,-5.5592999999999997E-2,1.5656000000000001,957,85.650874999999999,-0.120356,1.868811,838,85.863934999999998,-3.2622999999999999E-2,2.0015900000000002,653,84.615848,-0.106741,1.6799029999999999,600,86.633911999999995,-0.17224100000000001,2.0525739999999999,501,2017-18,364.114705882353,246.885294117647
2018-03-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.561414,0.147508,1.730928,612,86.258296000000001,0.1489,2.2414909999999999,430,86.442503000000002,0.178809,1.7406950000000001,545,85.540668999999994,0.10682800000000001,1.656012,643,84.534794000000005,7.9858999999999999E-2,1.3977090000000001,958,85.695141000000007,5.1683E-2,1.611291,838,85.991301000000007,0.14833499999999999,1.851124,654,84.753032000000005,0.16212499999999999,1.593458,601,86.780867000000001,0.169627,1.99926,501,2017-18,364.114705882353,247.885294117647
2018-04-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.816194,0.29777399999999998,1.47525,614,86.577654999999993,0.37023699999999998,1.9523349999999999,431,86.648775000000001,0.238624,1.3894679999999999,546,85.791160000000005,0.29283300000000001,1.4444250000000001,645,84.789601000000005,0.30142200000000002,1.1292390000000001,961,85.946055000000001,0.292798,1.296538,841,86.271184000000005,0.32547799999999999,1.642412,656,85.005128999999997,0.29744900000000002,1.3825810000000001,602,87.013005000000007,0.26749899999999999,1.6108309999999999,503,2018-19,364.114705882353,249.885294117647
2018-05-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.902892,0.10102700000000001,1.524691,614,86.622328999999993,5.1598999999999999E-2,1.875292,431,86.761819000000003,0.13046199999999999,1.449848,547,85.843655999999996,6.1190000000000001E-2,1.4679169999999999,645,84.910777999999993,0.14291499999999999,1.200583,962,86.051461000000003,0.122642,1.347418,842,86.349289999999996,9.0535000000000004E-2,1.639618,657,85.087221,9.6573000000000006E-2,1.463328,603,87.109826999999996,0.111273,1.6489370000000001,503,2018-19,364.114705882353,249.885294117647
2018-06-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.850192,-6.1348E-2,1.4892449999999999,614,86.543059999999997,-9.1510999999999995E-2,1.7111989999999999,431,86.717332999999996,-5.1274E-2,1.4122589999999999,547,85.846252000000007,3.0240000000000002E-3,1.4918819999999999,645,84.824567000000002,-0.101531,1.211268,961,85.989414999999994,-7.2103E-2,1.3340479999999999,841,86.326362000000003,-2.6551999999999999E-2,1.639974,656,85.017411999999993,-8.2044000000000006E-2,1.4162809999999999,603,87.065252999999998,-5.117E-2,1.5771740000000001,503,2018-19,364.114705882353,249.885294117647
2018-07-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,85.944451,0.109795,1.504991,615,86.682828000000001,0.16150100000000001,1.8663130000000001,432,86.816591000000003,0.11446099999999999,1.4337340000000001,547,85.925916000000001,9.2798000000000005E-2,1.479176,646,84.868469000000005,5.1756000000000003E-2,1.1516740000000001,961,86.079567999999995,0.104842,1.3695900000000001,842,86.402593999999993,8.8305999999999996E-2,1.6253280000000001,657,85.097645,9.4372999999999999E-2,1.38995,603,87.216440000000006,0.173648,1.7188129999999999,504,2018-19,364.114705882353,250.885294117647
2018-08-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.024963,9.3679999999999999E-2,1.2759259999999999,615,86.592177000000007,-0.104578,1.278008,431,86.872609999999995,6.4526E-2,1.246937,548,86.001469999999998,8.7928999999999993E-2,1.2253510000000001,646,85.106780000000001,0.28079999999999999,1.2190209999999999,964,86.111467000000005,3.7057E-2,1.0905499999999999,842,86.495228999999995,0.107213,1.415483,658,85.232881000000006,0.158918,1.2369749999999999,604,87.184776999999997,-3.6304000000000003E-2,1.320254,504,2018-19,364.114705882353,250.885294117647
2018-09-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.317712,0.34030700000000003,1.502216,617,86.916453000000004,0.37448599999999999,1.519941,433,87.100065999999998,0.26182800000000001,1.4052020000000001,549,86.299161999999995,0.34614800000000001,1.498772,649,85.393026000000006,0.33633800000000003,1.318681,967,86.367163000000005,0.29693599999999998,1.1994800000000001,845,86.806764000000001,0.36017700000000002,1.658037,660,85.553503000000006,0.37617200000000001,1.526243,606,87.411983000000006,0.26060299999999997,1.453824,505,2018-19,364.114705882353,252.885294117647
2018-10-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.313272,-5.1440000000000001E-3,1.3314779999999999,617,86.908652000000004,-8.9750000000000003E-3,1.322036,433,87.031293000000005,-7.8959000000000001E-2,1.143446,549,86.325028000000003,2.9973E-2,1.3416790000000001,649,85.613416999999998,0.25809100000000001,1.6229089999999999,970,86.460972999999996,0.10861899999999999,1.315755,846,86.802161999999996,-5.3020000000000003E-3,1.4520249999999999,660,85.541848000000002,-1.3623E-2,1.3225480000000001,606,87.366292999999999,-5.2269000000000003E-2,1.2259659999999999,505,2018-19,364.114705882353,252.885294117647
2018-11-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.520726,0.24035000000000001,1.4068419999999999,619,87.101752000000005,0.222187,1.334616,434,87.255613999999994,0.257747,1.2382919999999999,550,86.509550000000004,0.213752,1.3686990000000001,650,85.863026000000005,0.29155399999999998,1.843753,973,86.611894000000007,0.17455300000000001,1.3429390000000001,847,86.997624000000002,0.22517999999999999,1.49542,662,85.759365000000003,0.25428200000000001,1.447689,608,87.598737999999997,0.26605699999999999,1.24715,506,2018-19,364.114705882353,254.885294117647
2018-12-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.558347,4.3482E-2,1.2900180000000001,619,86.999949999999998,-0.11687699999999999,1.0275559999999999,433,87.295338000000001,4.5526999999999998E-2,1.152156,550,86.529881000000003,2.3501999999999999E-2,1.284713,650,86.035268000000002,0.200601,1.7721560000000001,975,86.609487000000001,-2.7780000000000001E-3,1.1238440000000001,847,87.048222999999993,5.8160999999999997E-2,1.417915,662,85.829824000000002,8.2158999999999996E-2,1.374538,608,87.568415000000002,-3.4616000000000001E-2,1.04559,506,2018-19,364.114705882353,254.885294117647
2019-01-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.795162,0.27359,1.4865900000000001,621,87.227793000000005,0.26188800000000001,1.1915819999999999,434,87.460863000000003,0.189614,1.196312,551,86.773617999999999,0.28167900000000001,1.4932920000000001,652,86.273651999999998,0.27707599999999999,2.0816919999999999,977,86.727401999999998,0.13614599999999999,1.1350100000000001,848,87.254468000000003,0.236933,1.5863100000000001,664,86.156846000000002,0.38101200000000002,1.7124839999999999,611,87.705624999999998,0.15668899999999999,1.0626880000000001,507,2018-19,364.114705882353,256.885294117647
2019-02-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.920633,0.14455999999999999,1.73844,622,87.417288999999997,0.21724299999999999,1.494532,435,87.574308000000002,0.12970899999999999,1.4904660000000001,552,86.905401999999995,0.15187100000000001,1.7039530000000001,653,86.367486999999997,0.108765,2.249565,978,86.770167999999998,4.9311000000000001E-2,1.3068090000000001,849,87.394972999999993,0.16102900000000001,1.7830980000000001,665,86.296870999999996,0.162524,1.986653,612,87.824172000000004,0.13516500000000001,1.373896,507,2018-19,364.114705882353,257.885294117647
2019-03-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,86.950701,3.4591999999999998E-2,1.6237299999999999,622,87.542897999999994,0.14368800000000001,1.48925,436,87.617124000000004,4.8891999999999998E-2,1.3588469999999999,552,86.892548000000005,-1.4791E-2,1.5803940000000001,653,86.291139999999999,-8.8398000000000004E-2,2.0776599999999998,978,86.678089,-0.106119,1.1470279999999999,848,87.382642000000004,-1.4109999999999999E-2,1.6180019999999999,664,86.348478,5.9802000000000001E-2,1.8824650000000001,612,87.921961999999994,0.111347,1.314916,508,2018-19,364.114705882353,257.885294117647
2019-04-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,87.16734,0.24915100000000001,1.5744640000000001,624,87.803729000000004,0.29794799999999999,1.4161550000000001,437,87.789233999999993,0.196434,1.3161860000000001,554,87.116172000000006,0.257357,1.544462,655,86.376733000000002,9.9191000000000001E-2,1.871847,979,86.818146999999996,0.16158500000000001,1.014697,849,87.606851000000006,0.25658300000000001,1.548219,666,86.589473999999996,0.27909600000000001,1.8638220000000001,614,88.111299000000002,0.21534700000000001,1.262219,509,2019-20,364.114705882353,259.885294117647
2019-05-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,87.232677,7.4955999999999995E-2,1.548009,624,87.968078000000006,0.18717800000000001,1.5535829999999999,438,87.860397000000006,8.1060999999999994E-2,1.2661990000000001,554,87.170078000000004,6.1878000000000002E-2,1.5451600000000001,655,86.464723000000006,0.101869,1.8300920000000001,980,86.841194000000002,2.6546E-2,0.91774500000000003,849,87.688820000000007,9.3564999999999995E-2,1.551293,667,86.652056000000002,7.2275000000000006E-2,1.8390949999999999,614,88.188817999999998,8.7978000000000001E-2,1.238656,510,2019-20,364.114705882353,259.885294117647
2019-06-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,87.360547,0.14658599999999999,1.7592909999999999,625,88.145617000000001,0.201821,1.851745,439,88.029904999999999,0.19292999999999999,1.513622,555,87.259642999999997,0.10274800000000001,1.6464209999999999,656,86.431216000000006,-3.8752000000000002E-2,1.894085,979,86.978038999999995,0.157582,1.1497040000000001,851,87.813996000000003,0.14275099999999999,1.723268,668,86.755125000000007,0.118947,2.0439500000000002,615,88.378629000000004,0.21523200000000001,1.5084960000000001,511,2019-20,364.114705882353,260.885294117647
2019-07-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,87.468901,0.124031,1.7737620000000001,626,88.382142999999999,0.26833600000000002,1.9603820000000001,440,88.141941000000003,0.12726999999999999,1.52661,556,87.380714999999995,0.13874800000000001,1.693085,657,86.339039999999997,-0.10664700000000001,1.7327650000000001,978,87.074032000000003,0.110365,1.155284,852,87.916951999999995,0.117243,1.752677,669,86.864547000000002,0.12612699999999999,2.0763219999999998,616,88.497771999999998,0.13481000000000001,1.4691399999999999,511,2019-20,364.114705882353,261.885294117647
2019-08-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,87.726848,0.29490100000000002,1.978361,628,88.611661999999995,0.25968999999999998,2.3321800000000001,441,88.345770999999999,0.23125200000000001,1.6957720000000001,557,87.573532,0.220663,1.827947,658,86.665537999999998,0.37815900000000002,1.8315330000000001,982,87.250338999999997,0.20247899999999999,1.3225560000000001,853,88.161165999999994,0.27777800000000002,1.926045,670,87.179101000000003,0.36212100000000003,2.2834150000000002,618,88.673180000000002,0.19820699999999999,1.7071829999999999,512,2019-20,364.114705882353,263.885294117647
2019-09-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,88.178311,0.51462300000000005,2.1555230000000001,631,89.081062000000003,0.52972699999999995,2.4904489999999999,444,88.760247000000007,0.46915200000000001,1.906061,560,87.965524000000002,0.44761499999999999,1.9309130000000001,661,87.307889000000003,0.74118300000000004,2.2424110000000002,989,87.711738999999994,0.52882300000000004,1.5568139999999999,858,88.570008000000001,0.46374300000000002,2.031228,674,87.646749,0.53642199999999995,2.4467110000000001,621,89.126695999999995,0.51144599999999996,1.9616450000000001,515,2019-20,364.114705882353,266.885294117647
2019-10-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,88.416407,0.27001700000000001,2.4366289999999999,632,89.342061000000001,0.29298999999999997,2.7999610000000001,445,88.945531000000003,0.20874599999999999,2.1994820000000002,561,88.222457000000006,0.29208400000000001,2.1980059999999999,663,87.553925000000007,0.281804,2.2665929999999999,992,87.912496000000004,0.228883,1.6788179999999999,860,88.790631000000005,0.24909400000000001,2.2908050000000002,675,87.917156000000006,0.30851800000000001,2.7767789999999999,623,89.323499999999996,0.22081400000000001,2.2402310000000001,516,2019-20,364.114705882353,267.885294117647
2019-11-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,88.736684,0.36223699999999998,2.561188,635,89.733013999999997,0.43759100000000001,3.020905,447,89.283733999999995,0.38023600000000002,2.3243429999999998,563,88.474079000000003,0.28521299999999999,2.2708819999999998,665,87.858356000000001,0.34770699999999999,2.323852,995,88.222855999999993,0.35303299999999999,1.8599779999999999,863,89.060004000000006,0.30337999999999998,2.3706160000000001,677,88.235303999999999,0.361873,2.8870779999999998,625,89.715524000000002,0.43888100000000002,2.4164569999999999,518,2019-20,364.114705882353,270.885294117647
2019-12-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,88.988649,0.28394599999999998,2.8077030000000001,637,90.072265999999999,0.37806899999999999,3.5314000000000001,449,89.489298000000005,0.230237,2.513261,564,88.685568000000004,0.23904,2.491263,667,87.963571999999999,0.119756,2.2412939999999999,997,88.426941999999997,0.23133000000000001,2.0984479999999999,865,89.313203000000001,0.284302,2.6019839999999999,679,88.502898000000002,0.30327300000000001,3.1143879999999999,627,89.953263000000007,0.26499299999999998,2.7234120000000002,520,2019-20,364.114705882353,272.885294117647
2020-01-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.040795,5.8598999999999998E-2,2.5872790000000001,637,90.145696999999998,8.1523999999999999E-2,3.3451550000000001,449,89.603537000000003,0.12765599999999999,2.4498660000000001,565,88.773650000000004,9.9320000000000006E-2,2.3048850000000001,667,87.738202000000001,-0.25620799999999999,1.6975640000000001,994,88.468766000000002,4.7298E-2,2.0078589999999998,865,89.355547999999999,4.7412000000000003E-2,2.407991,680,88.558974000000006,6.3361000000000001E-2,2.7880880000000001,628,90.012994000000006,6.6402000000000003E-2,2.6308099999999999,520,2019-20,364.114705882353,272.885294117647
2020-02-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.184917,0.161861,2.6050019999999998,638,90.321513999999993,0.19503599999999999,3.322254,450,89.724963000000002,0.135515,2.4558059999999999,566,88.943477000000001,0.191303,2.3451650000000002,668,87.867793000000006,0.147702,1.7371190000000001,995,88.610330000000005,0.16001599999999999,2.1207310000000001,867,89.519718999999995,0.183727,2.4311989999999999,681,88.707736999999995,0.16798099999999999,2.7936879999999999,629,90.128523999999999,0.12834799999999999,2.6238239999999999,521,2019-20,364.114705882353,273.885294117647
2020-03-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.25879,8.2831000000000002E-2,2.65448,638,90.446612999999999,0.13850399999999999,3.3169059999999999,451,89.811796999999999,9.6778000000000003E-2,2.504845,566,89.004126999999997,6.8190000000000001E-2,2.430104,669,87.855447999999996,-1.405E-2,1.812826,995,88.633405999999994,2.6041999999999999E-2,2.2558379999999998,867,89.594904,8.3986000000000005E-2,2.531695,681,88.782776999999996,8.4592000000000001E-2,2.819156,629,90.227422000000004,0.10972999999999999,2.622166,521,2019-20,364.114705882353,273.885294117647
2020-04-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.349509,0.101636,2.503425,639,90.555521999999996,0.12041200000000001,3.1340270000000001,451,89.935115999999994,0.13730800000000001,2.4443570000000001,567,89.087912000000003,9.4134999999999996E-2,2.2633450000000002,670,87.894057000000004,4.3945999999999999E-2,1.7566349999999999,996,88.767020000000002,0.15074899999999999,2.2447759999999999,868,89.687068999999994,0.102869,2.374492,682,88.846104999999994,7.1329000000000004E-2,2.6061269999999999,630,90.349070999999995,0.134825,2.5397099999999999,522,2020-21,399.8698039215687,239.1301960784313
2020-05-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.534905,0.20749500000000001,2.6391810000000002,640,90.766846000000001,0.23336399999999999,3.1815709999999999,452,90.127429000000006,0.213835,2.5802670000000001,568,89.320645999999996,0.261241,2.467095,671,88.018040999999997,0.14106099999999999,1.796475,997,88.932463999999996,0.18637999999999999,2.4081549999999998,870,89.896691000000004,0.23372699999999999,2.5178479999999999,684,89.017173,0.19254399999999999,2.729441,631,90.550779000000006,0.22325500000000001,2.6783000000000001,523,2020-21,399.8698039215687,240.1301960784313
2020-06-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.59678,6.9108000000000003E-2,2.559774,641,90.880002000000005,0.124667,3.102122,453,90.187158999999994,6.6271999999999998E-2,2.4505919999999999,569,89.354275999999999,3.7650000000000003E-2,2.4004590000000001,672,88.059244000000007,4.6811999999999999E-2,1.88361,998,89.029611000000003,0.109237,2.358724,871,89.950160999999994,5.9478999999999997E-2,2.432601,684,89.070924000000005,6.0384E-2,2.6693509999999998,631,90.618009999999998,7.4246000000000006E-2,2.533849,524,2020-21,399.8698039215687,241.1301960784313
2020-07-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.886655,0.32353199999999999,2.7641290000000001,643,91.198183,0.35011100000000001,3.1862089999999998,454,90.485243999999994,0.33051799999999998,2.6585559999999999,571,89.628902999999994,0.30734699999999998,2.5728659999999999,674,88.352109999999996,0.33257900000000001,2.331588,1001,89.291725,0.29441200000000001,2.5469050000000002,873,90.224954999999994,0.30549599999999999,2.6252080000000002,686,89.364734999999996,0.32986100000000002,2.87826,633,90.930700000000002,0.34506399999999998,2.7491400000000001,525,2020-21,399.8698039215687,243.1301960784313
2020-08-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,89.955926,7.7064999999999995E-2,2.5409299999999999,643,91.233963000000003,3.9232999999999997E-2,2.959317,454,90.525332000000006,4.4303000000000002E-2,2.4670800000000002,571,89.697384999999997,7.6406000000000002E-2,2.4252229999999999,674,88.554772999999997,0.22938,2.1799140000000001,1003,89.373911000000007,9.2041999999999999E-2,2.4338839999999999,874,90.231937000000002,7.7390000000000002E-3,2.3488470000000001,686,89.477540000000005,0.12623000000000001,2.6364559999999999,634,90.965733999999998,3.8529000000000001E-2,2.5853969999999999,526,2020-21,399.8698039215687,243.1301960784313
2020-09-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.136958,0.20124500000000001,2.2212350000000001,645,91.404089999999997,0.186473,2.6077680000000001,455,90.670896999999997,0.160801,2.1525970000000001,572,89.866204999999994,0.18820999999999999,2.160711,675,88.859155000000001,0.34372200000000003,1.7767770000000001,1007,89.512338999999997,0.154887,2.052861,876,90.380404999999996,0.16453999999999999,2.0440299999999998,687,89.688918000000001,0.236236,2.3299989999999999,636,91.141085000000004,0.19276599999999999,2.260141,527,2020-21,399.8698039215687,245.1301960784313
2020-10-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.338308,0.223382,2.1736930000000001,646,91.607624999999999,0.22267700000000001,2.5358320000000001,456,90.860298,0.20888799999999999,2.1527419999999999,573,90.084828000000002,0.24327599999999999,2.1109939999999998,677,89.010403999999994,0.170212,1.663521,1008,89.718012000000002,0.22977,2.0537640000000001,878,90.560561000000007,0.19933100000000001,1.9933749999999999,689,89.908495000000002,0.24482100000000001,2.265018,637,91.323690999999997,0.20035600000000001,2.2392669999999999,528,2020-21,399.8698039215687,246.1301960784313
2020-11-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.204428,-0.148198,1.6540440000000001,645,91.423946000000001,-0.20050699999999999,1.8844030000000001,455,90.743145999999996,-0.128937,1.6345769999999999,572,90.000630000000001,-9.3465000000000006E-2,1.7254210000000001,676,88.695414,-0.353879,0.95273600000000003,1005,89.636439999999993,-9.0919E-2,1.6022879999999999,877,90.453620000000001,-0.118088,1.5648059999999999,688,89.757176999999999,-0.16830300000000001,1.7247889999999999,636,91.168947000000003,-0.16944600000000001,1.6200349999999999,527,2020-21,399.8698039215687,245.1301960784313
2020-12-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.325806,0.13455800000000001,1.502615,646,91.527908999999994,0.113715,1.6160829999999999,456,90.861813999999995,0.130774,1.5337209999999999,573,90.143845999999996,0.15912799999999999,1.6443239999999999,677,88.713147000000006,1.9993E-2,0.85214299999999998,1005,89.720895999999996,9.4219999999999998E-2,1.463303,878,90.610219999999998,0.173127,1.4522109999999999,689,89.881998999999993,0.139067,1.5582560000000001,637,91.268280000000004,0.108955,1.461889,527,2020-21,399.8698039215687,246.1301960784313
2021-01-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.361712,3.9752000000000003E-2,1.4834959999999999,646,91.633449999999996,0.115311,1.650387,456,90.972999000000002,0.122367,1.528357,574,90.267313999999999,0.13696700000000001,1.682553,678,88.524286000000004,-0.21289,0.89594200000000002,1003,89.796435000000002,8.4194000000000005E-2,1.500721,878,90.705330000000004,0.104966,1.5105740000000001,690,89.841879000000006,-4.4637000000000003E-2,1.448644,637,91.379051000000004,0.121368,1.517622,528,2020-21,399.8698039215687,246.1301960784313
2021-02-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.5468,0.20483000000000001,1.5270330000000001,648,91.730141000000003,0.105519,1.5595699999999999,457,91.142005999999995,0.185778,1.5793189999999999,575,90.484217999999998,0.240291,1.73227,680,88.962968000000004,0.49554999999999999,1.2463900000000001,1008,89.899866000000003,0.11518399999999999,1.4552879999999999,879,90.832144,0.13980899999999999,1.466073,691,90.098269999999999,0.28538000000000002,1.567544,639,91.524171999999993,0.15881300000000001,1.5485089999999999,529,2020-21,399.8698039215687,248.1301960784313
2021-03-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,90.816106,0.29742200000000002,1.744721,650,92.006624000000002,0.30140800000000001,1.7247859999999999,458,91.371202999999994,0.25147199999999997,1.7363040000000001,576,90.746628999999999,0.29000700000000001,1.957776,682,89.407388999999995,0.49955699999999997,1.7664709999999999,1013,90.210576000000003,0.34561799999999998,1.779431,882,91.099951000000004,0.29483700000000002,1.6798360000000001,693,90.382731000000007,0.31572299999999998,1.8020989999999999,641,91.741992999999994,0.23799200000000001,1.678615,530,2020-21,399.8698039215687,250.1301960784313
2021-04-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,91.058697,0.267123,1.9129240000000001,651,92.186937999999998,0.19597999999999999,1.8015639999999999,459,91.603010999999995,0.25369900000000001,1.8545529999999999,578,90.997484999999998,0.27643699999999999,2.1434709999999999,684,89.704514000000003,0.33232699999999998,2.0598179999999999,1016,90.443622000000005,0.25833499999999998,1.8887670000000001,885,91.317922999999993,0.23926700000000001,1.8183830000000001,694,90.652647000000002,0.29863699999999999,2.0333380000000001,643,91.959569000000002,0.23716100000000001,1.782529,531,2021-22,399.8698039215687,251.1301960784313
2021-05-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,91.483306,0.46630199999999999,2.1761360000000001,654,92.507896000000002,0.34816000000000003,1.9181569999999999,461,91.970994000000005,0.40171600000000002,2.045509,580,91.436802,0.48277900000000001,2.3691680000000002,687,90.191704999999999,0.54310700000000001,2.4695670000000001,1022,90.860265999999996,0.46066699999999999,2.1677140000000001,889,91.755605000000003,0.479294,2.0678329999999998,698,91.125226999999995,0.52130900000000002,2.368144,646,92.280101999999999,0.34855799999999998,1.9097820000000001,533,2021-22,399.8698039215687,254.1301960784313
2021-06-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,91.632695,0.163296,2.2723080000000002,655,92.604771,0.10471999999999999,1.897853,461,92.111846,0.15314800000000001,2.1341030000000001,581,91.622370000000004,0.20294599999999999,2.5383170000000002,689,90.378803000000005,0.20744499999999999,2.63409,1024,91.085497000000004,0.247887,2.3092160000000002,891,91.900261,0.15765399999999999,2.1679789999999999,699,91.289071000000007,0.17980099999999999,2.4903149999999998,647,92.363628000000006,9.0513999999999997E-2,1.926347,534,2021-22,399.8698039215687,255.1301960784313
2021-07-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,92.048827,0.45413100000000001,2.405443,658,92.962126999999995,0.38589499999999999,1.9341889999999999,463,92.478860999999995,0.39844600000000002,2.2032509999999998,583,92.064660000000003,0.48273199999999999,2.7176019999999999,692,90.884287999999998,0.55929600000000002,2.8660079999999999,1030,91.561132999999998,0.52218600000000004,2.5415649999999999,896,92.302234999999996,0.43740200000000001,2.3023340000000001,702,91.721424999999996,0.473609,2.637159,650,92.728648000000007,0.39519900000000002,1.9772730000000001,536,2021-22,399.8698039215687,258.1301960784313
2021-08-01T00:00:00Z,E12000003,Yorkshire and The Humber,NA,92.378648,0.35831099999999999,2.6932330000000002,661,93.245896000000002,0.30525099999999999,2.2052459999999998,464,92.781058999999999,0.32677499999999998,2.491819,585,92.396465000000006,0.360404,3.009096,694,91.349526999999995,0.51190199999999997,3.155961,1035,91.853672000000003,0.31950200000000001,2.7745920000000002,898,92.583721999999995,0.30496200000000001,2.6063770000000002,704,92.090266999999997,0.40213300000000002,2.9199799999999998,653,93.048705999999996,0.34515499999999999,2.2898420000000002,538,2021-22,399.8698039215687,261.1301960784313
